CAND_ELECTION_YR,CMTE_PTY_AFFILIATION,CAND_OFFICE,STATE,TRANSACTION_AMT
2016,REP,P,WA,1464916.6599999988
2016,REP,P,WI,4795448.370000004
2016,REP,P,WV,108996.77
2016,REP,P,SC,6172452.960000009
2016,REP,P,NJ,24418120.649999987
2016,REP,S,MI,2553643.07
2016,REP,S,MO,14266065.97000002
2016,REP,S,VT,161408.39
2016,REP,S,WA,341102.79
2016,REP,S,WI,3503118.329999998
2016,REP,S,WV,168104.41999999998
2016,REP,S,WY,127756.57
2016,REP,S,ZZ,42991.719999999994
2016,UN,H,CA,13963.449999999999
2016,UN,H,NJ,4.99
2016,UN,H,NY,12644.849999999997
2016,UN,H,OH,3147.25
2016,REP,S,VA,79358647.1300001
2016,UN,H,TX,3676.62
2016,UN,P,PA,11441.109999999997
2016,UNK,H,CA,450.0
2016,UNK,H,MD,300.0
2016,UNK,H,MN,2980.8
2016,UNK,H,TX,4074.85
2016,UNK,P,NE,4600.0
2016,UNK,S,ID,2924.8999999999996
2016,UNK,S,MO,3029.0699999999997
2016,UNK,S,WA,0.0
2016,IND,S,TX,6365.6
2016,UN,P,IN,230.57
2016,REP,S,MN,3945458.990000001
2016,REP,S,UT,5326105.340000011
2016,REP,S,TN,761840.0200000001
2016,REP,S,MS,2387036.8200000003
2016,REP,S,MT,8868.929999999998
2016,REP,S,NC,3705997.450000003
2016,REP,S,ND,1741343.51
2016,REP,S,NE,1308684.2300000004
2016,REP,S,NH,3594676.0100000007
2016,REP,S,NJ,476607.26999999996
2016,REP,S,NM,11778.33
2016,REP,S,NV,1999696.4699999995
2016,REP,S,NY,1840913.7899999975
2016,REP,S,TX,19635767.060000148
2016,REP,S,NZ,1002.5
2016,REP,S,OH,11463085.659999998
2016,REP,S,OK,3574681.130000004
2016,REP,S,ON,63.62
2016,REP,S,OR,392085.1699999998
2016,REP,S,PA,17776431.760000013
2016,REP,S,PR,17595.75
2016,REP,S,RI,26895.229999999992
2016,REP,S,SC,3473693.019999996
2016,REP,S,SD,1598633.259999998
2016,REP,S,SM,3531.7799999999997
2016,REP,S,OC,20670.49
2016,REP,H,AR,1544809.9099999995
2016,REP,P,NH,15077878.360000007
2016,REP,P,ND,15600.0
2016,REP,H,MD,17410516.90000006
2016,REP,H,ME,562315.8599999996
2016,REP,H,MI,10084464.410000023
2016,REP,H,MN,5945167.220000038
2016,REP,H,MO,9512113.790000003
2016,REP,H,MS,2331754.6399999983
2016,REP,H,MT,1171979.4400000004
2016,REP,H,N,18.0
2016,REP,H,NC,9541385.74
2016,REP,H,ND,163805.45999999993
2016,REP,H,MA,2153096.0199999935
2016,REP,H,NE,1925592.1800000004
2016,REP,H,NJ,18497969.04999993
2016,REP,H,NM,588082.0200000004
2016,REP,H,NV,3179306.06
2016,REP,H,NY,14521474.33999996
2016,REP,H,OH,27427792.019999918
2016,REP,H,OK,4864425.770000005
2016,REP,H,ON,349.56
2016,REP,H,OR,1532865.6499999985
2016,REP,H,PA,17194350.20000004
2016,REP,H,PL,245.0
2016,REP,H,NH,4617059.320000002
2016,REP,H,PR,5483.15
2016,REP,H,LA,6445946.419999777
2016,REP,H,KS,4545358.730000018
2016,REP,H,AU,60.0
2016,REP,H,AV,6317.28
2016,REP,H,AZ,6178249.150000047
2016,REP,H,C,1450.0
2016,REP,H,CA,37740223.09999943
2016,REP,H,CC,173.0
2016,REP,H,CE,24639.0
2016,REP,H,CO,2789158.7599999984
2016,REP,H,CT,889025.5299999991
2016,REP,H,DC,54607024.89000044
2016,REP,H,KY,2907444.9900000035
2016,REP,H,DE,1871562.9099999978
2016,REP,H,FM,962.05
2016,REP,H,FR,422.82000000000005
2016,REP,H,GA,10978556.169999896
2016,REP,H,GU,143383.78999999998
2016,REP,H,HI,7644.640000000001
2016,REP,H,IA,2455503.73
2016,REP,H,ID,1182276.049999999
2016,REP,H,IL,15509180.649999607
2016,REP,H,IN,8698934.020000022
2016,REP,H,IR,299.98
2016,REP,H,FL,27920177.169999883
2016,REP,P,NE,1638789.5499999989
2016,REP,H,RI,199704.00999999992
2016,REP,H,SD,621596.0100000004
2016,REP,P,FL,28974318.219999943
2016,REP,P,GA,5675016.919999611
2016,REP,P,HI,25901.47
2016,REP,P,IA,6497383.430000012
2016,REP,P,ID,285047.18
2016,REP,P,IL,4450764.010000031
2016,REP,P,IN,1992333.3899999994
2016,REP,P,KA,27410.07
2016,REP,P,KS,1532229.49
2016,REP,P,KY,1368467.0200000005
2016,REP,P,FF,3446.6300000000006
2016,REP,P,LA,17539086.43000001
2016,REP,P,MD,14249231.890000015
2016,REP,P,ME,218025.12999999992
2016,REP,P,MI,3686182.290000001
2016,REP,P,MN,2878427.74
2016,REP,P,MO,11568937.919999996
2016,REP,P,MP,39380.0
2016,REP,P,MS,561704.6900000001
2016,REP,P,MT,74882.35
2016,REP,P,NB,1957.6699999999998
2016,REP,P,NC,3224341.880000001
2016,REP,P,MA,3828784.5999999973
2016,REP,H,SC,3368512.2399999956
2016,REP,P,DE,314755.15
2016,REP,P,CT,1416817.0600000005
2016,REP,H,TN,9030591.479999984
2016,REP,H,TX,35713760.46000062
2016,REP,H,UK,554.4300000000001
2016,REP,H,UT,7248769.120000019
2016,REP,H,VA,120194866.36999878
2016,REP,H,VI,2454.52
2016,REP,H,VT,78162.20000000001
2016,REP,H,WA,4635523.810000046
2016,REP,H,WI,5050684.129999997
2016,REP,H,WN,4395.0
2016,REP,P,DC,21585079.79999995
2016,REP,H,WV,526258.96
2016,REP,H,ZZ,24866.829999999987
2016,REP,P,AB,760.0
2016,REP,P,AK,37589.57
2016,REP,P,AL,3268832.159999999
2016,REP,P,AM,2886.75
2016,REP,P,AR,1853897.9400000006
2016,REP,P,AZ,5228403.990000023
2016,REP,P,BC,14491.569999999998
2016,REP,P,CA,16222865.909999972
2016,REP,P,CO,3260694.999999998
2016,REP,H,WY,1377924.29
2016,IND,S,TN,9500.0
2016,DEM,H,ZZ,13680.119999999999
2016,IND,S,OK,5742.7300000000005
2016,DEM,P,MT,67663.03
2016,DEM,P,NC,923140.9399999994
2016,DEM,P,ND,24398.99
2016,DEM,P,NE,1259306.23
2016,DEM,P,NH,3319007.149999995
2016,DEM,P,NJ,66665419.77999999
2016,DEM,P,NM,132192.18000000002
2016,DEM,P,NV,3737823.739999994
2016,DEM,P,NY,107267009.20000021
2016,DEM,P,OH,14879733.719999986
2016,DEM,P,MS,213719.54
2016,DEM,P,OK,328406.0499999999
2016,DEM,P,OR,719901.9000000001
2016,DEM,P,PA,5085185.409999998
2016,DEM,P,PR,60084.64999999999
2016,DEM,P,RI,3935661.2000000034
2016,DEM,P,SC,2866495.249999999
2016,DEM,P,SD,67333.18
2016,DEM,P,TN,850285.9399999997
2016,DEM,P,TX,8998573.669999793
2016,DEM,P,UT,785831.5599999998
2016,DEM,P,VA,98090965.69999999
2016,DEM,P,ON,29659.310000000005
2016,DEM,P,VI,9871.32
2016,DEM,P,MP,3617.56
2016,DEM,P,MN,1879638.050000003
2016,DEM,P,BC,4432.96
2016,DEM,P,CA,28125105.849999882
2016,DEM,P,CO,6113581.079999988
2016,DEM,P,CT,12300611.769999996
2016,DEM,P,D.,2500.0
2016,DEM,P,DC,406684707.8399992
2016,DEM,P,DE,166745.55
2016,DEM,P,FL,12962941.45
2016,DEM,P,GA,3206368.6800000584
2016,DEM,P,HI,100431.31999999998
2016,DEM,P,MO,9026112.899999997
2016,DEM,P,IA,8328362.340000026
2016,DEM,P,IL,9399084.399999887
2016,DEM,P,IN,417223.45
2016,DEM,P,KS,179226.34000000008
2016,DEM,P,KY,349702.72999999975
2016,DEM,P,LA,134629.94000000003
2016,DEM,P,LO,920.5799999999999
2016,DEM,P,MA,10400282.500000007
2016,DEM,P,MD,3628725.390000009
2016,DEM,P,ME,720533.3699999994
2016,DEM,P,MI,1058136.11
2016,DEM,P,ID,98867.9
2016,DEM,P,AZ,1045773.4299999941
2016,DEM,P,VT,10339424.819999978
2016,DEM,P,WI,740570.9499999991
2016,DEM,S,LA,3643730.3
2016,DEM,S,MA,6067615.540000005
2016,DEM,S,MD,6513918.389999999
2016,DEM,S,ME,97227.06000000001
2016,DEM,S,MI,209392.7800000001
2016,DEM,S,MN,459822.3000000001
2016,DEM,S,MO,2262051.1199999955
2016,DEM,S,MS,361412.37
2016,DEM,S,MT,83785.0
2016,DEM,S,N,-564.63
2016,DEM,S,KY,1019157.4500000003
2016,DEM,S,NC,2568244.7799999937
2016,DEM,S,NE,47542.41000000003
2016,DEM,S,NH,1075266.449999998
2016,DEM,S,NJ,2043538.4999999995
2016,DEM,S,NM,3629.7399999999993
2016,DEM,S,NV,2046660.7299999972
2016,DEM,S,NY,7346877.330000016
2016,DEM,S,OH,2354553.6999999965
2016,DEM,S,OK,63391.20999999984
2016,DEM,S,ON,0.02
2016,DEM,S,OR,2206182.6499999994
2016,DEM,S,ND,27786.26
2016,DEM,P,WA,14383362.799999999
2016,DEM,S,KU,2780.6299999999997
2016,DEM,S,IN,2020269.519999999
2016,DEM,P,WV,113816.56000000003
2016,DEM,P,WY,58818.02999999999
2016,DEM,P,ZZ,181890.35000000003
2016,DEM,S,0H,5.7
2016,DEM,S,AI,1636.3
2016,DEM,S,AK,57002.63999999996
2016,DEM,S,AL,434563.75999999995
2016,DEM,S,AR,603214.79
2016,DEM,S,AZ,1372373.739999995
2016,DEM,S,CA,27693216.549999993
2016,DEM,S,KS,51645.560000000005
2016,DEM,S,CO,5723295.489999994
2016,DEM,S,DC,88037125.42000037
2016,DEM,S,DE,992828.1099999998
2016,DEM,S,DS,100.0
2016,DEM,S,FL,12151621.27999999
2016,DEM,S,FM,10440.0
2016,DEM,S,GA,6459792.249999925
2016,DEM,S,HI,895413.3300000008
2016,DEM,S,IA,981203.95
2016,DEM,S,ID,112757.29000000001
2016,DEM,S,IL,24857727.180000078
2016,DEM,S,CT,2009630.3699999994
2016,DEM,S,PA,42826253.04999993
2016,DEM,P,AS,2500.0
2016,DEM,P,AL,2836927.55
2016,DEM,H,AB,2238.45
2016,DEM,H,AE,1230.0
2016,DEM,H,AI,5450.0
2016,DEM,H,AK,163062.43000000002
2016,DEM,H,AL,1594537.9499999974
2016,DEM,H,AM,3043.2
2016,DEM,H,AP,4355.25
2016,DEM,H,AR,332925.3900000001
2016,DEM,H,AS,33748.659999999996
2016,DEM,H,AZ,2867977.8600000013
2016,DEM,H,AA,4077.4
2016,DEM,H,CA,40276481.14999981
2016,DEM,H,CU,272.0
2016,DEM,H,CZ,837.0
2016,DEM,H,DC,126074364.74000068
2016,DEM,H,DE,2767359.180000005
2016,DEM,H,DF,1118.17
2016,DEM,H,EN,2817.55
2016,DEM,H,FL,22995045.169999845
2016,DEM,H,FM,750.0
2016,DEM,H,GA,7442671.089999968
2016,DEM,H,GU,152990.7000000001
2016,DEM,H,CO,10281388.110000022
2016,DEM,H,HI,1005895.5299999998
2016,CON,P,WA,337.57
2016,CON,P,UT,5341.780000000001
2016,.,H,CA,1228.0500000000002
2016,.,H,DC,2719.72
2016,.,H,IL,608.7
2016,.,H,LA,594.95
2016,.,H,MO,35932.0
2016,.,H,NE,52725.53999999999
2016,.,H,TX,854.92
2016,.,H,ZZ,201.59
2016,AMP,P,MA,627.2
2016,AMP,P,SC,372.78
2016,CON,P,VA,2500.0
2016,AMP,P,TX,341.0
2016,CON,H,WY,10.69
2016,CON,P,AK,600.0
2016,CON,P,AL,1110.0
2016,CON,P,CA,1415.8400000000001
2016,CON,P,IL,2497.14
2016,CON,P,MO,595.0
2016,CON,P,MS,1250.0
2016,CON,P,OR,1529.1
2016,CON,P,TN,25597.25999999999
2016,CON,P,TX,20203.0
2016,CON,H,ID,1164.85
2016,DEM,P,AR,16578071.039999992
2016,DEM,H,IA,2632342.310000003
2016,DEM,H,IL,31074819.309999697
2016,DEM,H,ON,532.09
2016,DEM,H,OR,2225080.639999998
2016,DEM,H,PA,13307350.79000002
2016,DEM,H,PE,290.0
2016,DEM,H,PR,1082931.800000001
2016,DEM,H,RI,1576318.36
2016,DEM,H,SC,701402.8399999995
2016,DEM,H,SD,336112.03999999975
2016,DEM,H,TN,1285035.4099999943
2016,DEM,H,TX,11328414.41999994
2016,DEM,H,OK,221161.72
2016,DEM,H,UK,6148.389999999999
2016,DEM,H,VA,26301744.07000007
2016,DEM,H,VI,160821.02
2016,DEM,H,VT,266537.0400000001
2016,DEM,H,WA,8720909.320000088
2016,DEM,H,WI,1936964.6099999947
2016,DEM,H,WV,552683.6999999997
2016,DEM,H,WY,148550.30000000008
2016,DEM,H,XX,5951.620000000001
2016,IND,S,PA,6608.639999999999
2016,DEM,P,AK,108445.12000000002
2016,DEM,H,UT,2961396.440000002
2016,DEM,H,ID,145471.27
2016,DEM,H,OH,3348815.0400000014
2016,DEM,H,NV,1923282.0200000016
2016,DEM,H,IN,1825203.389999998
2016,DEM,H,IS,963.9300000000001
2016,DEM,H,IT,269.98
2016,DEM,H,KS,386764.81
2016,DEM,H,KY,1591892.06
2016,DEM,H,LA,1111063.869999999
2016,DEM,H,MA,9955113.270000108
2016,DEM,H,MD,17440442.650000043
2016,DEM,H,ME,3782526.3099999987
2016,DEM,H,MI,4687953.849999991
2016,DEM,H,NY,27679891.440000184
2016,DEM,H,MN,4877671.799999989
2016,DEM,H,MS,1841005.4900000016
2016,DEM,H,MT,437674.16999999987
2016,DEM,H,NC,2626385.029999999
2016,DEM,H,ND,70615.82
2016,DEM,H,NE,1049493.61
2016,DEM,H,NH,893544.1099999985
2016,DEM,H,NJ,7680078.159999989
2016,DEM,H,NM,1134564.2
2016,DEM,H,NO,820.9
2016,DEM,H,NS,1738.44
2016,DEM,H,MO,2201819.489999998
2016,DEM,S,PL,85.06
2016,DEM,H,CT,5374456.050000023
2016,DEM,S,QC,2258.5899999999997
2016,IND,H,VA,239533.96
2016,IND,H,WA,187192.5199999999
2016,IND,H,WI,29166.670000000002
2016,IND,H,ZZ,655.99
2016,IND,P,AK,1600.0
2016,IND,P,AL,2500.0
2016,IND,P,AR,8538.939999999999
2016,IND,P,AS,2500.0
2016,IND,P,AZ,335583.38
2016,IND,P,CA,1101399.3000000007
2016,IND,H,UT,77748.03000000001
2016,IND,P,CO,48519.999999999985
2016,IND,P,DC,313286.70999999996
2016,IND,P,FL,290521.42999999993
2016,IND,P,GA,183976.57000000039
2016,IND,P,HI,2500.0
2016,IND,P,IA,192640.6499999999
2016,IND,P,ID,8492.720000000001
2016,IND,P,IL,161739.35
2016,IND,P,IN,1701.94
2016,IND,P,KS,4242.03
2016,IND,P,KY,1874.1599999999999
2016,IND,P,CT,806.02
2016,IND,P,LA,258801.97999999995
2016,IND,H,TX,62843.429999999986
2016,IND,H,PA,99062.33000000002
2016,IND,H,GA,4909.56
2016,IND,H,GU,255.3
2016,IND,H,IA,19671.11
2016,IND,H,ID,2791.76
2016,IND,H,IL,45444.06999999999
2016,IND,H,KS,113487.68000000002
2016,IND,H,KY,6130.57
2016,IND,H,LA,74616.89
2016,IND,H,MA,104855.66
2016,IND,H,MD,8734.0
2016,IND,H,TN,851.56
2016,IND,H,ME,15670.0
2016,IND,H,MN,49445.76000000001
2016,IND,H,MP,63629.53
2016,IND,H,NC,5509.95
2016,IND,H,NE,88075.2
2016,IND,H,NH,1409403.3099999998
2016,IND,H,NJ,1177136.2499999998
2016,IND,H,NV,896.73
2016,IND,H,NY,2004554.0799999994
2016,IND,H,OH,20566.36
2016,IND,H,OK,1741.23
2016,IND,H,MI,42850.97
2016,IND,H,FL,14308.909999999998
2016,IND,P,MA,20754.33
2016,IND,P,MI,1633559.7
2016,IND,S,CO,17660.48
2016,IND,S,CT,45559.0
2016,IND,S,FL,18566.989999999998
2016,IND,S,GA,102616.91999999995
2016,IND,S,ID,4.25
2016,IND,S,IL,385.99
2016,IND,S,KS,1158.26
2016,IND,S,KY,15330.210000000003
2016,IND,S,LA,11411.150000000001
2016,IND,S,MD,635.88
2016,IND,S,CA,270414.22000000015
2016,IND,S,MI,6270.5
2016,IND,S,MS,6500.0
2016,IND,S,MT,15705.4
2016,IND,S,NE,294.12
2016,IND,S,NH,13577.839999999997
2016,IND,S,NJ,851.0799999999999
2016,IND,S,NM,163.84
2016,IND,S,NV,910.88
2016,IND,S,NY,3726.83
2016,IND,S,OH,22602.44
2016,DEM,S,PR,3923.2399999999993
2016,IND,S,MO,10364.150000000001
2016,IND,P,MD,40380.25000000001
2016,IND,S,AK,275943.42000000045
2016,IND,P,WY,2735.06
2016,IND,P,MN,16271.04
2016,IND,P,MO,5150.41
2016,IND,P,MT,935.3
2016,IND,P,NC,16804.84
2016,IND,P,NE,1235.0
2016,IND,P,NH,2562.0299999999997
2016,IND,P,NJ,55911.439999999995
2016,IND,P,NV,25036.089999999997
2016,IND,P,NY,150085.34000000003
2016,IND,P,OH,99796.37999999999
2016,IND,P,ZZ,555350.23
2016,IND,P,OK,5287.0
2016,IND,P,PA,40157.45
2016,IND,P,SC,3293.01
2016,IND,P,TN,14866.58
2016,IND,P,TX,456513.0699999999
2016,IND,P,UT,277910.87000000005
2016,IND,P,VA,587014.97
2016,IND,P,VT,2000.0
2016,IND,P,WA,27713.34
2016,IND,P,WI,360.0
2016,IND,P,WV,2500.0
2016,IND,P,OR,7018.740000000001
2016,IND,H,DE,25.0
2016,IND,S,DC,93063.56
2016,IND,H,CT,4045.0299999999997
2016,DFL,H,MO,1750.0
2016,DFL,H,NC,11914.0
2016,DFL,H,ND,16597.07
2016,DFL,H,NJ,1875.0
2016,DFL,H,NY,1478.8400000000001
2016,DFL,H,OH,1067.05
2016,DFL,H,PA,102377.32000000004
2016,DFL,H,TN,94319.92000000003
2016,DFL,H,TX,5912.040000000001
2016,DFL,H,UT,79912.49000000002
2016,DFL,H,MN,1442664.0899999978
2016,DFL,H,VA,9428.06
2016,DFL,H,WI,6695.670000000001
2016,DFL,H,ZZ,439.96000000000004
2016,GRE,H,CA,19521.730000000003
2016,GRE,H,IL,1626.0
2016,GRE,H,LA,275.22
2016,GRE,H,MD,6811.219999999999
2016,GRE,H,NY,6678.82
2016,GRE,H,PA,372.0
2016,GRE,H,TX,2054.19
2016,GRE,H,VA,665.99
2016,DFL,H,WA,14566.49
2016,GRE,P,AK,10000.0
2016,DFL,H,MI,15105.66
2016,DFL,H,MD,143055.97999999998
2016,DEM,S,RI,233926.40000000002
2016,IND,H,DC,424986.24000000005
2016,DEM,S,SC,303274.56000000006
2016,DEM,S,SD,1844.6599999999999
2016,DEM,S,TN,3990057.2699999996
2016,DEM,S,TX,1955882.7500000137
2016,DEM,S,UT,2513273.509999996
2016,DEM,S,VA,25987236.12999995
2016,DEM,S,VI,911.84
2016,DEM,S,VT,106576.67000000001
2016,DFL,H,ME,3018.58
2016,DEM,S,WA,2613947.8000000003
2016,DEM,S,WY,1358.01
2016,DEM,S,ZZ,5130.17
2016,DFL,H,AZ,42055.41
2016,DFL,H,CA,14898.519999999993
2016,DFL,H,CT,835.5799999999999
2016,DFL,H,DC,2351767.169999999
2016,DFL,H,FL,7522.65
2016,DFL,H,GA,18903.320000000007
2016,DFL,H,IL,351837.40999999986
2016,DFL,H,MA,46430.76999999999
2016,DEM,S,WI,5119768.430000021
2016,GRE,P,AZ,11109.0
2016,DEM,S,WV,77925.87000000001
2016,GRE,P,CO,8353.6
2016,GRE,P,TX,58549.15999999998
2016,GRE,P,UT,1588.0500000000002
2016,GRE,P,VA,2191.96
2016,GRE,P,WA,9092.61
2016,GRE,P,WI,4498858.890000001
2016,GRE,S,AZ,113.49
2016,GRE,S,CA,5042.8
2016,GRE,S,CO,9243.940000000002
2016,GRE,S,DC,3161.2200000000007
2016,GRE,S,IL,526.7
2016,GRE,P,TN,16210.0
2016,GRE,S,MD,70868.28999999998
2016,GRE,S,NY,4232.99
2016,GRE,S,OH,6905.109999999998
2016,GRE,S,TX,1081.38
2016,GRN,H,IL,3836.66
2016,IAP,S,VA,1200.0
2016,IND,H,AR,61.75
2016,IND,H,AZ,2840.88
2016,IND,H,CO,1585.27
2016,GRE,P,CA,556921.3200000001
2016,IND,H,CA,103333.30999999998
2016,GRE,S,NE,701.61
2016,GRE,P,SC,8401.54
2016,GRE,S,PA,1950.0
2016,GRE,P,OR,6760.25
2016,GRE,P,DC,247869.13
2016,GRE,P,FL,3815.0199999999995
2016,GRE,P,PA,110174.70999999999
2016,GRE,P,CT,5833.07
2016,GRE,P,GA,18703.350000000002
2016,GRE,P,IL,32661.060000000005
2016,GRE,P,LA,27495.0
2016,GRE,P,MD,33406.270000000004
2016,GRE,P,ME,5613.6
2016,GRE,P,MI,1125060.99
2016,GRE,P,MN,1211.73
2016,GRE,P,MA,122415.75
2016,GRE,P,NJ,3149.4500000000003
2016,GRE,P,MO,15587.01
2016,GRE,P,OH,9599.93
2016,GRE,P,NV,17325.0
2016,GRE,P,NM,31570.440000000002
2016,GRE,P,NH,1381.33
2016,GRE,P,NY,3451239.4599999995
2016,GRE,P,ND,2500.0
2016,GRE,P,NC,32607.449999999997
2016,GRE,P,OK,21567.01
2016,GRE,P,MS,1760.35
2018,NPA,H,LA,6221.960000000001
2018,NPA,H,PA,1025.0
2018,NPA,H,MA,2986.1500000000005
2018,NPA,H,MI,2424.48
2018,NPA,H,NY,22475.54
2018,NPA,H,FL,103118.46999999999
2018,OTH,H,CO,237.29
2018,OH,H,CA,4836.990000000001
2018,NPA,H,WA,5625.0
2018,OH,H,AR,99.85000000000001
2018,OH,H,FL,135.0
2018,OH,H,NY,798.38
2018,OTH,H,DC,280.7
2018,NPA,H,DC,146.0
2018,OH,H,OH,32170.010000000002
2018,OTH,H,CA,83852.51
2018,NPA,H,TX,6774.199999999998
2018,NPA,H,CA,67658.34000000003
2018,NNE,H,TX,5549.13
2018,NPA,H,AL,5035.0
2018,NAT,H,MD,31586.28
2018,NAT,H,NJ,2000.0
2018,NAT,H,IL,100862.21999999999
2018,OTH,H,FL,3000.0
2018,NAT,H,TX,3874.73
2018,NAT,H,VA,7855.07
2018,NNE,H,CA,17534.87
2018,NNE,H,MA,352.64
2018,NNE,H,NV,337.29
2018,NNE,H,NY,3000.0
2018,NNE,H,OR,1122.0
2018,NNE,H,VA,306.6
2018,NON,H,DC,889.21
2018,NON,H,NY,15330.0
2018,NON,H,OH,13154.74
2018,NON,H,PA,268.75
2018,NON,H,VA,4765.35
2018,NPA,H,AZ,403.48
2018,OTH,H,ID,3024.0
2018,REP,H,??,500.0
2018,OTH,H,NY,266.0
2018,REP,H,AE,4887.049999999999
2018,REP,H,AK,1140670.2499999993
2018,REP,H,AL,3745699.1000000043
2018,REP,H,AR,2145661.360000005
2018,REP,H,AS,127055.98000000003
2018,REP,H,AZ,7728050.440000031
2018,REP,H,BC,3100.0
2018,REP,H,CA,45910536.999999985
2018,REP,H,CO,6020401.660000006
2018,REP,H,CT,1103148.05
2018,REP,H,DC,58243876.78000006
2018,REP,H,DE,1641866.24
2018,REP,H,E,750.0
2018,REP,H,EN,69.8
2018,NAT,H,DC,145414.91999999995
2018,REP,H,ER,49.0
2018,REP,H,FF,37.93
2018,REP,H,AA,581789.2100000001
2018,REF,H,TX,81.24
2018,REF,H,PA,4026.0
2018,REF,H,NY,11337.94
2018,OTH,H,TX,1324.99
2018,OTH,H,UT,156931.55000000002
2018,OTH,H,VA,1126.56
2018,OTH,H,WA,328.52
2018,OTH,H,ZZ,7573.29
2018,OTH,S,CA,758.88
2018,OTH,S,DC,153.75
2018,OTH,S,WA,17261.239999999998
2018,OTH,H,NV,2281.5
2018,REC,H,CA,502.72
2018,REC,H,IL,435.78
2018,REC,H,NM,258.9
2018,REC,H,TX,34961.14
2018,REF,H,CA,197.70000000000002
2018,REF,H,FL,19.88
2018,REF,H,MA,65.0
2018,REF,H,ME,26.95
2018,REF,H,NH,1073.0
2018,REC,H,DE,8840.77
2018,LIB,S,WA,1162.2400000000002
2018,LIB,H,IL,1425.25
2018,LIB,S,UT,71896.97
2018,IND,S,VT,4590642.95
2018,IND,S,WA,167997.60999999978
2018,IND,S,WI,13922.540000000003
2018,IND,S,WV,15929.5
2018,LIB,H,AR,141.63
2018,LIB,H,AZ,89.8
2018,LIB,H,CA,43017.919999999984
2018,LIB,H,CO,18775.46
2018,LIB,H,CT,3146.8199999999997
2018,LIB,H,DC,5903.26
2018,LIB,H,GA,14199.15
2018,LIB,H,IA,218.91
2018,LIB,H,ID,1007.99
2018,LIB,H,LA,10675.81
2018,LIB,H,MA,10987.35
2018,LIB,H,MD,15035.57
2018,LIB,H,MO,8102.18
2018,IND,S,VA,1522823.3800000001
2018,LIB,H,MT,8260651.12
2018,IND,S,UT,63422.780000000006
2018,IND,S,TN,9493.169999999998
2018,IND,S,MN,821040.0200000001
2018,REP,H,FL,28852247.799999923
2018,IND,S,MO,385085.77999999997
2018,IND,S,MS,3163.08
2018,IND,S,NC,3626.48
2018,IND,S,ND,18539.010000000002
2018,IND,S,NE,3761.8499999999995
2018,IND,S,NH,1007891.28
2018,IND,S,NJ,792798.2400000008
2018,IND,S,NV,54551.94000000001
2018,IND,S,NY,531835.5900000001
2018,IND,S,OH,168141.69000000006
2018,IND,S,OK,107549.13999999998
2018,IND,S,OR,2744.1000000000004
2018,IND,S,PA,111511.69999999998
2018,IND,S,RI,61629.18
2018,IND,S,SC,499670.58999999997
2018,IND,S,TX,1045089.8799999992
2018,LIB,H,NC,20694.32
2018,LIB,H,NJ,3667.3799999999997
2018,LIB,H,NM,48840.69999999999
2018,LIB,S,LA,13062.939999999999
2018,LIB,S,MA,629.9900000000001
2018,LIB,S,MD,1500.0
2018,LIB,S,MI,1235.4400000000005
2018,LIB,S,MN,195.0
2018,LIB,S,MO,50.93
2018,LIB,S,NC,582.4200000000001
2018,LIB,S,NJ,21582.729999999996
2018,LIB,S,NM,292370.97
2018,LIB,S,NS,1336.85
2018,LIB,S,NV,1741.3400000000001
2018,LIB,S,NY,4317.019999999998
2018,LIB,S,OH,1614.46
2018,LIB,S,OR,1250.0
2018,LIB,S,PA,200704.87
2018,LIB,S,TN,817.95
2018,LIB,S,TX,16925.479999999996
2018,LIB,S,IN,1197.0
2018,LIB,S,GA,2320.73
2018,LIB,S,FL,29746.4
2018,LIB,S,DE,33.96
2018,LIB,H,NY,1381.14
2018,LIB,H,OH,3641.2
2018,LIB,H,OK,1455.0
2018,LIB,H,PA,20003.01
2018,LIB,H,RI,417.91
2018,LIB,H,SD,3964.9400000000005
2018,LIB,H,TX,38275.18999999998
2018,LIB,H,UT,1198.79
2018,LIB,S,VA,51353.32000000001
2018,LIB,H,VA,11229.04
2018,LIB,H,ZZ,2198.96
2018,LIB,S,42,150.0
2018,LIB,S,AA,600.5
2018,LIB,S,AZ,1043.3600000000001
2018,LIB,S,CA,51925.73999999996
2018,LIB,S,CO,1879.0
2018,LIB,S,CT,3260.62
2018,LIB,S,DC,1071.5
2018,LIB,H,WA,8355.0
2018,REP,H,FM,2672.7200000000003
2018,REP,S,PR,6311.57
2018,REP,H,GA,12370520.720000044
2018,REP,S,TN,6834550.210000016
2018,REP,S,TX,13238668.430000186
2018,REP,S,UK,648.36
2018,REP,S,UT,3687025.190000004
2018,REP,S,V,1600.0
2018,REP,S,VA,79118351.9900002
2018,REP,S,VI,6064.62
2018,REP,S,VT,627827.7400000001
2018,REP,S,W,1078.35
2018,REP,S,WA,1507686.119999996
2018,REP,S,WI,2169339.4799999995
2018,REP,S,WV,2354253.789999994
2018,REP,S,WY,2461566.2099999962
2018,REP,S,XX,175.11
2018,REP,S,ZZ,132835.43000000002
2018,SEP,H,CA,350.0
2018,SEP,H,MI,4020.62
2018,REP,S,T,124.5
2018,SEP,H,PA,268.6
2018,REP,S,SW,20.8
2018,REP,S,SC,2128361.7399999993
2018,REP,S,NC,4922658.230000001
